Game Turn, Player, City, Food Adv., Prod. Adv., Construct, Order Source
1, 0, LOC_CITY_NAME_NIDAROS, -2.30, 0.45, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 1, LOC_CITY_NAME_LONDON, 2.07, -2.63, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 1, LOC_CITY_NAME_LONDON, , , UNIT_SCOUT, Default Specialization, , , Value 16.9
1, 2, LOC_CITY_NAME_WASHINGTON, -1.38, -0.32, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 2, LOC_CITY_NAME_WASHINGTON, , , UNIT_SCOUT, Default Specialization, , , Value 16.9
1, 3, LOC_CITY_NAME_DELHI, -5.75, 1.60, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.1, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 3, LOC_CITY_NAME_DELHI, , , UNIT_SCOUT, Default Specialization, , , Value 19.9
1, 4, LOC_CITY_NAME_MADRID, -2.53, -0.32, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.1, , 
1, 4, LOC_CITY_NAME_MADRID, , , UNIT_SCOUT, Default Specialization, , , Value 19.9
1, 5, LOC_CITY_NAME_XIAN, -4.37, -0.70, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 5, LOC_CITY_NAME_XIAN, , , UNIT_SCOUT, Default Specialization, , , Value 21.2
1, 6, LOC_CITY_NAME_KABUL, 0.45, -2.43, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.1, YIELD_FAITH: 0.0, , 
1, 6, LOC_CITY_NAME_KABUL, , , BUILDING_MONUMENT, Default Specialization, , , Value 10.8
1, 7, LOC_CITY_NAME_ZANZIBAR, 0.68, -2.24, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 7, LOC_CITY_NAME_ZANZIBAR, , , BUILDING_MONUMENT, Default Specialization, , , Value 15.2
1, 8, LOC_CITY_NAME_SEOUL, -2.07, -3.59, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 8, LOC_CITY_NAME_SEOUL, , , BUILDING_MONUMENT, Default Specialization, , , Value 15.2
1, 9, LOC_CITY_NAME_YEREVAN, 1.61, -3.01, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 9, LOC_CITY_NAME_YEREVAN, , , BUILDING_MONUMENT, Default Specialization, , , Value 15.2
1, 10, LOC_CITY_NAME_BANDAR_BRUNEI, 0.45, -3.97, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 10, LOC_CITY_NAME_BANDAR_BRUNEI, , , UNIT_SLINGER, Default Specialization, , , Value 4.5
1, 11, LOC_CITY_NAME_MOHENJO_DARO, -3.45, 0.64, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 11, LOC_CITY_NAME_MOHENJO_DARO, , , BUILDING_MONUMENT, Default Specialization, , , Value 15.2
1, 12, LOC_CITY_NAME_VALLETTA, 2.75, -3.01, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 12, LOC_CITY_NAME_VALLETTA, , , BUILDING_MONUMENT, Default Specialization, , , Value 10.8
1, 13, LOC_CITY_NAME_PRESLAV, -2.99, -0.51, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.1, , 
1, 13, LOC_CITY_NAME_PRESLAV, , , BUILDING_MONUMENT, Default Specialization, , , Value 10.8
1, 14, LOC_CITY_NAME_TORONTO, -3.45, -2.24, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 14, LOC_CITY_NAME_TORONTO, , , BUILDING_MONUMENT, Default Specialization, , , Value 10.8
53, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
53, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
53, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
53, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
53, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
53, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
54, 1, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 465, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_THEATER, VALUE 693.9, Build City District
54, 1, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 478, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 121.0, Build City Improvement
54, 1, LOC_CITY_NAME_SHEFFIELD, , , PROJECT_ENHANCE_DISTRICT_CAMPUS, Default Specialization, , , Value 164.8
54, 2, LOC_CITY_NAME_WASHINGTON, , , PROJECT_ENHANCE_DISTRICT_CAMPUS, Default Specialization, , , Value 107.8
54, 2, LOC_CITY_NAME_BALTIMORE, , CONTRACT 393, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_CAMPUS, VALUE 636.4, Build City District
54, 2, LOC_CITY_NAME_BALTIMORE, , , PROJECT_ENHANCE_DISTRICT_CAMPUS, Default Specialization, , , Value 94.8
54, 2, LOC_CITY_NAME_WASHINGTON, , CONTRACT 533, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 402.0, Settle City Op
54, 2, LOC_CITY_NAME_BALTIMORE, , CONTRACT 533, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 402.0, Settle City Op
54, 2, LOC_CITY_NAME_CINCINNATI, , CONTRACT 534, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 25.0, Build City Building
54, 2, LOC_CITY_NAME_BALTIMORE, , CONTRACT 535, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 59.0, Build City Building
54, 2, LOC_CITY_NAME_CINCINNATI, , CONTRACT 536, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_CAMPUS, VALUE 124.0, Build City District
54, 2, LOC_CITY_NAME_CINCINNATI, , CONTRACT 537, SUBMITTED, NO_UNIT, BUILDING_PYRAMIDS, NO_DISTRICT, VALUE 1555.0, Seek Target Wonder
54, 3, LOC_CITY_NAME_AGRA, , CONTRACT 459, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 167.0, Build City Improvement
54, 3, LOC_CITY_NAME_AGRA, , , DISTRICT_CAMPUS, Build City District, CONTRACT 469
54, 3, LOC_CITY_NAME_DELHI, , CONTRACT 538, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 82.0, Build City Improvement
54, 3, LOC_CITY_NAME_MUMBAI, , CONTRACT 538, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 82.0, Build City Improvement
54, 3, LOC_CITY_NAME_AGRA, , CONTRACT 538, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 82.0, Build City Improvement
54, 4, LOC_CITY_NAME_MADRID, , CONTRACT 513, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 143.0, Build City Improvement
54, 4, LOC_CITY_NAME_MADRID, , , BUILDING_HANGING_GARDENS, Seek Target Wonder, CONTRACT 525
54, 4, LOC_CITY_NAME_MADRID, , CONTRACT 540, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 607.0, Settle City Op
54, 4, LOC_CITY_NAME_MADRID, , CONTRACT 542, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_CAMPUS, VALUE 416.0, Build City District
54, 4, LOC_CITY_NAME_MADRID, , CONTRACT 543, SUBMITTED, UNIT_SPEARMAN, NO_BUILDING, NO_DISTRICT, VALUE 14.0, Build Trigger Unit
54, 5, LOC_CITY_NAME_XIAN, , CONTRACT 497, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_HOLY_SITE, VALUE 521.7, Build City District
54, 5, LOC_CITY_NAME_XIAN, , , UNIT_SETTLER, Settle City Op, CONTRACT 527
54, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 544, SUBMITTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 50.0, Build City Building
54, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
54, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
54, 11, LOC_CITY_NAME_MOHENJO_DARO, , , PROJECT_ENHANCE_DISTRICT_THEATER, Default Specialization, , , Value 123.8
54, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
54, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
54, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
54, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
55, 1, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 548, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_HOLY_SITE, VALUE 292.0, Build City District
55, 1, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 549, SUBMITTED, NO_UNIT, BUILDING_LIBRARY, NO_DISTRICT, VALUE 89.0, Build City Building
55, 1, LOC_CITY_NAME_LONDON, , CONTRACT 550, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 182.0, Build City Building
55, 2, LOC_CITY_NAME_BALTIMORE, , CONTRACT 552, SUBMITTED, NO_UNIT, BUILDING_LIBRARY, NO_DISTRICT, VALUE 0.0, Seek Target Wonder
55, 2, LOC_CITY_NAME_WASHINGTON, , CONTRACT 553, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 210.0, Build City Improvement
55, 2, LOC_CITY_NAME_BALTIMORE, , CONTRACT 553, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 210.0, Build City Improvement
55, 2, LOC_CITY_NAME_CINCINNATI, , CONTRACT 553, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 210.0, Build City Improvement
55, 3, LOC_CITY_NAME_DELHI, , CONTRACT 554, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 258.0, Build City Improvement
55, 3, LOC_CITY_NAME_MUMBAI, , CONTRACT 554, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 258.0, Build City Improvement
55, 3, LOC_CITY_NAME_AGRA, , CONTRACT 554, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 258.0, Build City Improvement
55, 3, LOC_CITY_NAME_MUMBAI, , CONTRACT 555, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_CAMPUS, VALUE 399.0, Build City District
55, 4, LOC_CITY_NAME_MADRID, , CONTRACT 557, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 79.0, Build City Improvement
55, 5, LOC_CITY_NAME_XIAN, , CONTRACT 558, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_THEATER, VALUE 418.0, Build City District
55, 5, LOC_CITY_NAME_XIAN, , CONTRACT 559, SUBMITTED, NO_UNIT, BUILDING_SHRINE, NO_DISTRICT, VALUE 388.0, Build City Building
55, 6, LOC_CITY_NAME_KABUL, , , UNIT_TRADER, Default Specialization, , , Value 56.3
55, 8, LOC_CITY_NAME_SEOUL, , CONTRACT 560, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 55.0, Build City Building
55, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
55, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
55, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
55, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
55, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
55, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
56, 1, LOC_CITY_NAME_LONDON, , CONTRACT 488, COMPLETED, NO_UNIT, BUILDING_HANGING_GARDENS, NO_DISTRICT, VALUE 329.1, Seek Target Wonder
56, 1, LOC_CITY_NAME_LONDON, , CONTRACT 489, ACCEPTED, NO_UNIT, NO_BUILDING, DISTRICT_THEATER, VALUE 313.0, Build City District
56, 1, LOC_CITY_NAME_LONDON, , , BUILDING_WALLS, Build City Building, CONTRACT 550
56, 2, LOC_CITY_NAME_WASHINGTON, , , UNIT_SETTLER, Settle City Op, CONTRACT 533
56, 2, LOC_CITY_NAME_WASHINGTON, , CONTRACT 563, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Improvement
56, 2, LOC_CITY_NAME_BALTIMORE, , CONTRACT 563, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Improvement
56, 2, LOC_CITY_NAME_CINCINNATI, , CONTRACT 563, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Improvement
56, 3, LOC_CITY_NAME_DELHI, , CONTRACT 418, ACCEPTED, NO_UNIT, BUILDING_HANGING_GARDENS, NO_DISTRICT, VALUE 100.6, Seek Target Wonder
56, 3, LOC_CITY_NAME_DELHI, , , UNIT_BUILDER, Build City Improvement, CONTRACT 554
56, 4, LOC_CITY_NAME_MADRID, , CONTRACT 525, CANCELLED, NO_UNIT, BUILDING_HANGING_GARDENS, NO_DISTRICT, VALUE 213.0, Seek Target Wonder
56, 4, LOC_CITY_NAME_MADRID, , , UNIT_SETTLER, Settle City Op, CONTRACT 540
56, 5, LOC_CITY_NAME_XIAN, , CONTRACT 505, ACCEPTED, NO_UNIT, BUILDING_HANGING_GARDENS, NO_DISTRICT, VALUE 372.9, Seek Target Wonder
56, 5, LOC_CITY_NAME_XIAN, , CONTRACT 527, COMPLETED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 515.0, Settle City Op
56, 5, LOC_CITY_NAME_XIAN, , , DISTRICT_THEATER, Build City District, CONTRACT 558
56, 7, LOC_CITY_NAME_ZANZIBAR, , CONTRACT 566, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 67.0, Build City Building
56, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
56, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
56, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
56, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
56, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
56, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
56, 14, LOC_CITY_NAME_TORONTO, , , PROJECT_ENHANCE_DISTRICT_HARBOR, Default Specialization, , , Value 86.3
57, 0, LOC_CITY_NAME_SKIEN, -3.91, 0.64, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.1, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
57, 1, LOC_CITY_NAME_LONDON, , CONTRACT 572, SUBMITTED, NO_UNIT, BUILDING_GREAT_LIBRARY, NO_DISTRICT, VALUE 693.0, Seek Target Wonder
57, 2, LOC_CITY_NAME_WASHINGTON, , CONTRACT 574, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 117.0, Build City Improvement
57, 2, LOC_CITY_NAME_BALTIMORE, , CONTRACT 574, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 117.0, Build City Improvement
57, 2, LOC_CITY_NAME_CINCINNATI, , CONTRACT 574, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 117.0, Build City Improvement
57, 3, LOC_CITY_NAME_DELHI, , CONTRACT 554, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 258.0, Build City Improvement
57, 3, LOC_CITY_NAME_DELHI, , , PROJECT_ENHANCE_DISTRICT_CAMPUS, Default Specialization, , , Value 163.1
57, 3, LOC_CITY_NAME_DELHI, , CONTRACT 576, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 109.0, Build City Improvement
57, 3, LOC_CITY_NAME_MUMBAI, , CONTRACT 576, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 109.0, Build City Improvement
57, 3, LOC_CITY_NAME_AGRA, , CONTRACT 576, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 109.0, Build City Improvement
57, 4, LOC_CITY_NAME_MADRID, , CONTRACT 540, COMPLETED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 607.0, Settle City Op
57, 4, LOC_CITY_NAME_MADRID, , , DISTRICT_CAMPUS, Build City District, CONTRACT 542
57, 5, LOC_CITY_NAME_XIAN, , CONTRACT 579, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 76.0, Build City Improvement
57, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 579, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 76.0, Build City Improvement
57, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
57, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
57, 10, LOC_CITY_NAME_BANDAR_BRUNEI, , CONTRACT 580, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 67.0, Build City Building
57, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
57, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
57, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
57, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
57, 14, LOC_CITY_NAME_TORONTO, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
57, 14, LOC_CITY_NAME_TORONTO, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
58, 1, LOC_CITY_NAME_SHEFFIELD, , , DISTRICT_HOLY_SITE, Build City District, CONTRACT 548
58, 2, LOC_CITY_NAME_WASHINGTON, , CONTRACT 582, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Improvement
58, 2, LOC_CITY_NAME_BALTIMORE, , CONTRACT 582, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Improvement
58, 2, LOC_CITY_NAME_CINCINNATI, , CONTRACT 582, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Improvement
58, 3, LOC_CITY_NAME_AGRA, , CONTRACT 585, SUBMITTED, NO_UNIT, BUILDING_WATER_MILL, NO_DISTRICT, VALUE 50.0, Build City Building
58, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
58, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
58, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
58, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
58, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
58, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
58, 14, LOC_CITY_NAME_TORONTO, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
58, 14, LOC_CITY_NAME_TORONTO, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
59, 1, LOC_CITY_NAME_LONDON, , CONTRACT 550, COMPLETED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 382.1, Build City Building
59, 1, LOC_CITY_NAME_LONDON, , , BUILDING_GREAT_LIBRARY, Seek Target Wonder, CONTRACT 572
59, 1, LOC_CITY_NAME_BIRMINGHAM, , CONTRACT 595, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 85.0, Build City Building
59, 1, LOC_CITY_NAME_LONDON, , CONTRACT 596, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Improvement
59, 1, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 596, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Improvement
59, 1, LOC_CITY_NAME_BIRMINGHAM, , CONTRACT 596, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Improvement
59, 2, LOC_CITY_NAME_WASHINGTON, , CONTRACT 533, COMPLETED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 402.0, Settle City Op
59, 2, LOC_CITY_NAME_WASHINGTON, , , UNIT_BUILDER, Build City Improvement, CONTRACT 553
59, 3, LOC_CITY_NAME_MUMBAI, , CONTRACT 427, COMPLETED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 341.0, Settle City Op
59, 3, LOC_CITY_NAME_MUMBAI, , CONTRACT 492, ACCEPTED, NO_UNIT, BUILDING_HANGING_GARDENS, NO_DISTRICT, VALUE 135.0, Seek Target Wonder
59, 3, LOC_CITY_NAME_MUMBAI, , CONTRACT 554, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 258.0, Build City Improvement
59, 3, LOC_CITY_NAME_MUMBAI, , , DISTRICT_CAMPUS, Build City District, CONTRACT 555
59, 3, LOC_CITY_NAME_MUMBAI, , CONTRACT 600, SUBMITTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 63.0, Build City Building
59, 5, LOC_CITY_NAME_XIAN, , CONTRACT 558, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_THEATER, VALUE 665.4, Build City District
59, 5, LOC_CITY_NAME_XIAN, , , BUILDING_SHRINE, Build City Building, CONTRACT 559
59, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 527, COMPLETED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 515.0, Settle City Op
59, 5, LOC_CITY_NAME_JIAODONG, , , PROJECT_ENHANCE_DISTRICT_CAMPUS, Default Specialization, , , Value 90.8
59, 7, LOC_CITY_NAME_ZANZIBAR, , CONTRACT 604, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 91.0, Build City Improvement
59, 8, LOC_CITY_NAME_SEOUL, , , PROJECT_ENHANCE_DISTRICT_HARBOR, Default Specialization, , , Value 90.0
59, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
59, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
59, 9, LOC_CITY_NAME_YEREVAN, , CONTRACT 605, SUBMITTED, NO_UNIT, BUILDING_SHRINE, NO_DISTRICT, VALUE 73.0, Build City Building
59, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
59, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
59, 13, LOC_CITY_NAME_PRESLAV, , , BUILDING_WALLS, Default Specialization, , , Value 110.2
59, 13, LOC_CITY_NAME_PRESLAV, , CONTRACT 607, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 183.0, Build City Improvement
59, 13, LOC_CITY_NAME_PRESLAV, , CONTRACT 608, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 96.0, Build City Building
59, 14, LOC_CITY_NAME_TORONTO, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
59, 14, LOC_CITY_NAME_TORONTO, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
60, 2, LOC_CITY_NAME_WASHINGTON, , CONTRACT 553, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 210.0, Build City Improvement
60, 2, LOC_CITY_NAME_WASHINGTON, , , PROJECT_ENHANCE_DISTRICT_CAMPUS, Default Specialization, , , Value 117.8
60, 2, LOC_CITY_NAME_BALTIMORE, , CONTRACT 533, COMPLETED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 402.0, Settle City Op
60, 2, LOC_CITY_NAME_BALTIMORE, , CONTRACT 553, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 210.0, Build City Improvement
